Enter Date,Document No,Item,Short Text,Order Unit,Order Quantity,Order Price,Order Amount,Supplier_Code,Supplier_Name,Enter By
03/28/2019,E03057,,Inlab Cable Multipin-BNC/RCA1#30281896,,1,4845,4845,,Mettler Tolede,OP-006
03/31/2019,E03058,,Sticker ขนาด A4 No.564 (สีฟ้าอ่อน),,100,3,300,,Siam Sticker,OP-006
04/01/2019,E03059,,"Beaker พลาสติก 500 ml. ทรงเตี้ย (PP)ไม่มีหู ""Poly lab""",,10,100,1000,,Lab Valley,OP-006
04/01/2019,E03059,,"Beaker แก้ว 100 ml. ทรงเตี้ย ""Pyrex"" USA",,10,95,950,,Lab Valley,OP-006
04/01/2019,E03059,,"Beaker แก้ว 250 ml. ทรงเตี้ย ""Pyrex"" USA",,10,110,1100,,Lab Valley,OP-006
04/01/2019,E03060,,"กระจกสไลด์ใส/Microscope Slides Clear 72/box(1""x3"") ""Sail""",,5,65,325,,Lab Valley,OP-006
04/02/2019,E04003,,n-Heptane 99.5% Fisher 2.5Lt./bot,,1,2100,2100,,Lab Valley,OP-006
04/02/2019,E04003,,"Beaker 100 ml. ""Pyrex"" USA",,12,95,1140,,Lab Valley,OP-006
04/02/2019,E04004,,Sticker Bulk ขนาด A4 PVC  สีชมพู พิม์พ์ 1 สี,,200,17,3400,,ส.รุ่งชัยการพิมพ์,OP-006
04/04/2019,E04009,,Sticky Map แผ่นกาวดักฝุ่น ( 1 กล่อง = 8 แผ่น ),,1,2000,2000,,Team Safety,OP-006
